Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c2a01840dce0765708ce9d5452645848552983672c402c9026c7d39462abc07e,2019-02,Kent Police,Kent Police,0.761105,51.441475,On or near BEACH STREET,E01024609,Swale 001A,Investigation complete; no suspect identified
e70392d493129cbe463ac2259774fde4b8a6675b8c4d6697fb2b27e7a511a05e,2019-02,Kent Police,Kent Police,0.173103,51.396353,On or near Parking Area,E01024477,Sevenoaks 002B,Investigation complete; no suspect identified
45bd3f4f09b88f693f730e602f07c56ed3ae559cc5713b6ae45e3972e32c9718,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
7bd25f7803b340f0128300acc10a31c6a81675e99ca91606292e1d9512fbe685,2019-02,Kent Police,Kent Police,0.491698,51.394030,On or near ALMA PLACE,E01016154,Medway 011B,Unable to prosecute suspect
d7d319c3867c2d911b2a6c57fb8bd5d90bcddc06d3480ec718991420d56840de,2019-02,Kent Police,Kent Police,0.273519,51.194580,On or near Supermarket,E01024732,Tonbridge and Malling 012A,Investigation complete; no suspect identified
1671a2c377e08ae5fa8e25e4cfc682a2172d7bbb758face7ad5540ce67a70999,2019-02,Kent Police,Kent Police,0.528476,51.382908,On or near KING STREET,E01016111,Medway 015E,Investigation complete; no suspect identified
28fbb9d0b18daad1c864d009e8d6058a74d56aace002b092fff8ea4bbc8615cd,2019-02,Kent Police,Kent Police,0.884507,51.131123,On or near EARLSWORTH ROAD,E01032817,Ashford 009G,Unable to prosecute suspect
a3fa1863c1d08e462eaecce85d63fbf688ea0a3e729a99db7cd30e76b6ffe03c,2019-02,Kent Police,Kent Police,0.359872,51.377541,On or near HUNTINGFIELD ROAD,E01024271,Gravesham 012D,Investigation complete; no suspect identified
d50411c516670e0672e9b5ddf5bc25b81d6a4c6edc4f0d4f10411eff3744508e,2019-02,Kent Police,Kent Police,1.089304,51.284726,On or near STARLE CLOSE,E01024092,Canterbury 014D,Investigation complete; no suspect identified
3ffaf4b23b4fb555d248585fc470a5a086677f1ea48741392a451f82e8359d17,2019-02,Kent Police,Kent Police,0.438504,51.360992,On or near PILGRIMS ROAD,E01016029,Medway 028D,Suspect charged
01ab8385bbb8fcd231ce87a7e715f925f4a24e4a154fc36e6afb589d052ea76a,2019-02,Kent Police,Kent Police,1.179644,51.083419,On or near BRADSTONE ROAD,E01024507,Shepway 014B,Unable to prosecute suspect
6e9389f7057854c4becd65fcfd77253208ddbba2bfbda269571c9fe23db86716,2019-02,Kent Police,Kent Police,1.071502,51.275670,On or near BINGLEY COURT,E01032808,Canterbury 020G,Investigation complete; no suspect identified
87d4d468bccf8b650c508088b75b05f8bb41b030bf5b2b09b756dc4d7ae73432,2019-02,Kent Police,Kent Police,0.274783,51.196992,On or near CASTLE STREET,E01024732,Tonbridge and Malling 012A,Investigation complete; no suspect identified
6155f6ca824024d46c772f9f7c206df0a76892052da1330b8111cc047d3d2c74,2019-02,Kent Police,Kent Police,0.887757,51.316938,On or near Supermarket,E01024602,Swale 015E,Investigation complete; no suspect identified
f13205b9642f9428f82aad14eca4c4ca0c051eec1179d328bd45abd275e49cc7,2019-02,Kent Police,Kent Police,0.449536,51.438996,On or near CANAL ROAD,E01024300,Gravesham 010D,Investigation complete; no suspect identified
