Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ad0a9ef2f631a964a445c7c16d2d80f7ed111869b2fdc46738d8963df52124db,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.350023,53.307859,On or near LONGRIDGE,E01018611,Cheshire East 009D,Offender given community sentence
d679da6951b711d6fb96102db337d753921dd1cfd9d4dddf8e25af47aadb6ae0,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.579077,53.413852,On or near CONCORDE PLACE,E01012536,Warrington 008D,Defendant found not guilty
32f6c10015fcdb8dd82701d2d662f4f3d1496554203b6abdb1078b0e9c687d59,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.699276,53.337100,On or near Pedestrian Subway,E01012382,Halton 010B,Court case unable to proceed
fbc4d27183801b9d2fb5d6f3d1d260097f801cd0b2c00fcb6961ee0fff809c1f,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.921325,53.174274,On or near BARWOODS DRIVE,E01018352,Cheshire West and Chester 044B,Offender given community sentence
74a469bc801d4dbdace2af1a1419ef6e7bd163153ef0713363e433d4882fa58a,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.528380,53.190616,On or near Supermarket,E01018732,Cheshire West and Chester 038A,Offender fined
6a3fa8d05a9841e392f488c6028b18e86f2ef68bccdefc4e085b3c4595659cca,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.668549,53.158351,On or near Supermarket,E01018724,Cheshire West and Chester 045C,Court case unable to proceed
d9b1afceea26823610747b93a1ff3a2567bbd4d7312842374729c68248a522a1,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.585590,53.398432,On or near DICKENSON STREET,E01033303,Warrington 017G,Offender ordered to pay compensation
3fe8ffc59d7c2c8f64cbb9531385e0c665f36a050d0f08be8df5cf73e8f92508,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.876872,53.211510,On or near SHOCKLACH ROAD,E01018378,Cheshire West and Chester 027C,Offender given community sentence
20018b90bcf51e1f674745f3bf61ad3e03f39ca1cd097599459bcde352f38fc8,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.558275,53.387785,On or near BRYANT AVENUE,E01012506,Warrington 020C,Court case unable to proceed
d2b9c94d6f1c92540fc899d6b7655cfa3cbbfee03f3ba49edbd5d2b35db9b463,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.933013,53.289432,On or near DEERWOOD CLOSE,E01018547,Cheshire West and Chester 005B,Offender given community sentence
